D/T,Julian Day,Month,AAT,WS,WD,RH,SR,Agitation,Ag,P,NH3_g/m2/s,NH3_mg/m2/d,Crust
12/21/08 15:15,355.64,12,-18.61,6.90,262.24,71.13,204.50,0,0,98.70,-0.00,0.00,0
12/21/08 15:45,355.66,12,-18.51,7.31,259.36,71.98,226.70,0,0,98.80,0.00,36.03,0
12/21/08 16:15,355.68,12,-18.41,7.72,260.44,70.91,244.30,0,0,98.80,0.00,229.65,0
12/21/08 16:45,355.70,12,-18.55,8.16,260.36,70.53,210.20,0,0,98.70,0.00,325.23,0
12/21/08 17:15,355.72,12,-18.35,8.56,261.34,73.59,391.70,0,0,98.70,0.00,603.45,0
12/21/08 17:45,355.74,12,-18.18,8.35,258.68,71.45,366.20,0,0,98.70,-0.00,0.00,0
12/21/08 18:15,355.76,12,-18.14,,,70.16,290.10,0,0,98.70,,,0
12/21/08 18:45,355.78,12,-17.94,9.34,255.45,67.88,363.60,0,0,98.70,-0.00,0.00,0
12/21/08 19:15,355.80,12,-18.25,9.11,257.27,73.12,205.50,0,0,98.70,-0.00,0.00,0
12/21/08 19:45,355.82,12,-18.38,9.15,258.53,65.95,344.20,0,0,98.80,-0.00,0.00,0
12/21/08 20:15,355.84,12,-18.65,9.14,257.25,73.66,222.00,0,0,98.80,-0.00,0.00,0
12/21/08 20:45,355.86,12,-18.82,,,70.52,193.60,0,0,98.80,,,0
12/21/08 21:15,355.89,12,-19.02,9.55,259.09,72.05,56.34,0,0,98.90,-0.00,0.00,0
12/21/08 21:45,355.91,12,-18.92,8.80,261.95,68.07,35.49,0,0,99.00,-0.00,0.00,0
12/21/08 22:15,355.93,12,-18.99,8.46,261.89,70.59,6.91,0,0,99.00,-0.00,0.00,0
12/21/08 22:45,355.95,12,-19.12,8.12,263.81,68.96,0.21,0,0,99.00,-0.00,0.00,0
12/21/08 23:15,355.97,12,-19.19,,,73.62,0.00,0,0,99.10,,,0
12/21/08 23:45,355.99,12,-19.16,8.32,262.25,73.24,0.00,0,0,99.10,-0.00,0.00,0
12/22/08 0:15,356.01,12,-19.09,7.33,262.64,69.13,0.00,0,0,99.20,-0.00,0.00,0
12/22/08 0:45,356.03,12,-19.02,7.12,263.46,73.62,0.00,0,0,99.20,-0.00,0.00,0
12/22/08 1:15,356.05,12,-19.05,7.42,264.29,73.14,0.00,0,0,99.30,-0.00,0.00,0
12/22/08 1:45,356.07,12,-19.12,,,71.48,0.00,0,0,99.30,,,0
12/22/08 2:15,356.09,12,-19.02,5.88,261.03,74.71,0.00,0,0,99.30,-0.00,0.00,0
12/22/08 2:45,356.11,12,-19.12,6.34,261.03,74.87,0.00,0,0,99.40,-0.00,0.00,0
12/22/08 3:15,356.14,12,-19.02,6.38,264.05,75.76,0.00,0,0,99.40,-0.00,0.00,0
12/22/08 3:45,356.16,12,-19.09,5.83,262.98,76.81,0.00,0,0,99.40,-0.00,0.00,0
12/22/08 4:15,356.18,12,-18.99,5.29,261.75,77.70,0.00,0,0,99.50,-0.00,0.00,0
12/22/08 4:45,356.20,12,-18.82,5.27,256.72,78.88,0.00,0,0,99.50,-0.00,0.00,0
12/22/08 5:15,356.22,12,-18.78,5.19,261.17,79.36,0.00,0,0,99.50,-0.00,0.00,0
12/22/08 5:45,356.24,12,-18.78,5.18,260.13,79.50,0.00,0,0,99.50,-0.00,0.00,0
12/22/08 6:15,356.26,12,-18.68,,,79.46,0.00,0,0,99.60,,,0
12/22/08 6:45,356.28,12,-18.61,4.81,256.66,79.33,0.00,0,0,99.60,-0.00,0.00,0
12/22/08 7:15,356.30,12,-18.48,4.73,256.29,79.53,0.00,0,0,99.60,-0.00,0.00,0
12/22/08 7:45,356.32,12,-18.44,4.48,256.20,78.78,0.00,0,0,99.70,-0.00,0.00,0
12/22/08 8:15,356.34,12,-18.41,4.37,255.73,79.70,0.00,0,0,99.70,-0.00,0.00,0
12/22/08 8:45,356.36,12,-18.41,,,80.50,0.00,0,0,99.80,,,0
12/22/08 9:15,356.39,12,-18.34,3.82,250.71,81.20,0.00,0,0,99.80,-0.00,0.00,0
12/22/08 9:45,356.41,12,-18.41,4.13,252.16,80.60,0.00,0,0,99.80,-0.00,0.00,0
12/22/08 10:15,356.43,12,-18.27,4.60,253.20,81.00,0.00,0,0,99.80,-0.00,0.00,0
12/22/08 10:45,356.45,12,-18.27,4.32,251.98,80.60,0.00,0,0,99.90,-0.00,0.00,0
12/22/08 11:15,356.47,12,-18.27,4.50,251.49,80.20,0.00,0,0,99.90,-0.00,0.00,0
12/22/08 11:45,356.49,12,-18.24,3.90,249.75,80.20,0.00,0,0,99.90,-0.00,0.00,0
12/22/08 12:15,356.51,12,-18.14,4.12,249.35,80.60,0.00,0,0,100.00,-0.00,0.00,0
12/22/08 12:45,356.53,12,-18.17,3.76,247.83,80.50,0.02,0,0,100.00,-0.00,0.00,0
12/22/08 13:15,356.55,12,-18.17,3.77,246.37,80.40,7.59,0,0,100.10,-0.00,0.00,0
12/22/08 13:45,356.57,12,-17.97,3.97,247.80,79.80,32.92,0,0,100.10,-0.00,0.00,0
12/22/08 14:15,356.59,12,-17.63,5.07,249.57,78.58,92.90,0,0,100.20,-0.00,0.00,0
12/22/08 14:45,356.61,12,-17.23,4.38,251.59,77.50,157.80,0,0,100.20,-0.00,0.00,0
12/22/08 15:15,356.64,12,-16.78,4.59,253.06,76.72,209.60,0,0,100.20,-0.00,0.00,0
12/22/08 15:45,356.66,12,-16.41,,,74.74,296.10,0,0,100.30,,,0
12/22/08 16:15,356.68,12,-15.70,4.58,241.65,74.83,356.10,0,0,100.30,-0.00,0.00,0
12/22/08 16:45,356.70,12,-15.40,,,74.99,387.60,0,0,100.30,,,0
12/22/08 17:15,356.72,12,-14.89,4.44,244.01,75.37,423.60,0,0,100.30,-0.00,0.00,0
12/22/08 17:45,356.74,12,-14.58,4.70,246.95,75.87,444.50,0,0,100.30,-0.00,0.00,0
12/22/08 18:15,356.76,12,-14.04,,,74.06,434.20,0,0,100.20,,,0
12/22/08 18:45,356.78,12,-13.70,5.07,247.91,73.99,345.00,0,0,100.30,-0.00,0.00,0
12/22/08 19:15,356.80,12,-13.20,4.45,241.46,72.59,377.80,0,0,100.20,-0.00,0.00,0
12/22/08 19:45,356.82,12,-12.79,4.02,252.64,71.71,333.30,0,0,100.20,-0.00,0.00,0
12/22/08 20:15,356.84,12,-12.59,4.13,242.65,70.18,276.80,0,0,100.20,-0.00,0.00,0
12/22/08 20:45,356.86,12,-12.35,,,71.20,215.00,0,0,100.20,,,0
12/22/08 21:15,356.89,12,-12.42,3.62,249.58,73.44,101.00,0,0,100.30,-0.00,0.00,0
12/22/08 21:45,356.91,12,-12.35,3.38,244.77,73.28,63.94,0,0,100.30,-0.00,0.00,0
12/22/08 22:15,356.93,12,-12.65,2.53,249.56,76.17,8.52,0,0,100.30,-0.00,0.00,0
12/22/08 22:45,356.95,12,-13.05,1.93,255.98,77.47,0.00,0,0,100.30,-0.00,0.00,0
12/22/08 23:15,356.97,12,-13.43,,,78.90,0.00,0,0,100.30,,,0
12/22/08 23:45,356.99,12,-13.42,1.50,225.72,80.40,0.00,0,0,100.30,,,0
12/23/08 0:15,357.01,12,-13.56,1.48,222.44,82.10,0.00,0,0,100.30,,,0
12/23/08 0:45,357.03,12,-13.53,1.85,222.94,82.20,0.00,0,0,100.30,,,0
12/23/08 1:15,357.05,12,-13.39,2.53,227.04,81.70,0.00,0,0,100.30,-0.00,0.00,0
12/23/08 1:45,357.07,12,-13.32,1.80,218.32,82.00,0.00,0,0,100.30,,,0
12/23/08 2:15,357.09,12,-13.29,1.32,217.27,83.20,0.00,0,0,100.30,,,0
12/23/08 2:45,357.11,12,-13.56,0.77,180.62,84.40,0.00,0,0,100.30,,,0
12/23/08 3:15,357.14,12,-13.39,0.73,149.53,84.70,0.00,0,0,100.30,,,0
12/23/08 3:45,357.16,12,-13.02,,,84.90,0.00,0,0,100.30,,,0
12/23/08 4:15,357.18,12,-12.41,1.61,176.29,84.00,0.00,0,0,100.30,0.00,11.67,0
12/23/08 4:45,357.20,12,-12.04,1.89,138.48,84.20,0.00,0,0,100.20,-0.00,0.00,0
12/23/08 5:15,357.22,12,-11.46,2.28,146.92,82.70,0.00,0,0,100.20,-0.00,0.00,0
12/23/08 5:45,357.24,12,-11.22,2.06,172.05,80.70,0.00,0,0,100.20,0.00,135.59,0
12/23/08 6:15,357.26,12,-10.75,,,79.50,-0.01,0,0,100.20,,,0
12/23/08 6:45,357.28,12,-10.61,2.65,173.46,78.75,0.00,0,0,100.10,0.00,122.41,0
12/23/08 7:15,357.30,12,-10.11,2.56,163.75,78.53,0.00,0,0,100.10,0.00,224.52,0
12/23/08 7:45,357.32,12,-9.87,2.76,150.98,78.13,0.00,0,0,100.10,0.00,229.34,0
12/23/08 8:15,357.34,12,-9.57,2.89,153.45,78.09,0.00,0,0,100.10,0.00,166.29,0
12/23/08 8:45,357.36,12,-9.43,2.80,153.51,77.65,0.00,0,0,100.10,0.00,267.18,0
12/23/08 9:15,357.39,12,-9.09,2.71,161.13,77.89,0.00,0,0,100.10,0.00,416.66,0
12/23/08 9:45,357.41,12,-8.99,2.50,150.74,77.98,0.00,0,0,100.00,0.00,251.44,0
12/23/08 10:15,357.43,12,-8.82,2.75,156.33,76.48,0.00,0,0,100.00,0.00,298.66,0
12/23/08 10:45,357.45,12,-8.79,3.01,151.21,79.57,-0.01,0,0,100.00,0.00,326.29,0
12/23/08 11:15,357.47,12,-8.79,3.06,136.74,82.90,0.00,0,0,99.90,0.00,272.63,0
12/23/08 11:45,357.49,12,-8.52,3.60,139.39,81.10,-0.02,0,0,99.90,0.00,182.55,0
12/23/08 12:15,357.51,12,-8.22,3.57,141.75,78.03,0.00,0,0,99.80,-0.00,0.00,0
12/23/08 12:45,357.53,12,-7.88,3.98,134.81,77.59,0.00,0,0,99.70,-0.00,0.00,0
12/23/08 13:15,357.55,12,-7.40,,,75.48,1.35,0,0,99.70,,,0
12/23/08 13:45,357.57,12,-7.00,4.91,147.97,73.51,12.85,0,0,99.70,-0.00,0.00,0
12/23/08 14:15,357.59,12,-7.33,4.76,145.14,85.80,35.99,0,0,99.60,-0.00,0.00,0
12/23/08 14:45,357.61,12,-6.21,4.95,154.63,70.25,64.39,0,0,99.60,-0.00,0.00,0
12/23/08 15:15,357.64,12,-5.88,5.44,157.63,69.26,69.19,0,0,99.50,-0.00,0.00,0
12/23/08 15:45,357.66,12,-5.37,,,65.52,114.00,0,0,99.50,,,0
12/23/08 16:15,357.68,12,-4.97,5.06,164.10,69.52,89.90,0,0,99.40,0.00,144.18,0
12/23/08 16:45,357.70,12,-4.53,6.05,172.11,66.12,89.20,0,0,99.40,0.00,333.00,0
12/23/08 17:15,357.72,12,-4.70,5.28,173.30,73.42,103.00,0,0,99.30,0.00,337.58,0
12/23/08 17:45,357.74,12,-5.21,5.21,174.24,90.80,137.80,0,0,99.20,0.00,710.42,0
12/23/08 18:15,357.76,12,-4.94,,,91.30,152.20,0,0,99.10,,,0
12/23/08 18:45,357.78,12,-4.70,5.23,167.97,91.10,124.90,0,0,99.00,0.00,255.94,0
12/23/08 19:15,357.80,12,-3.85,5.21,172.45,88.90,81.70,0,0,99.00,,,0
12/23/08 19:45,357.82,12,-2.97,5.41,178.11,89.30,89.70,0,0,98.90,,,0
12/23/08 20:15,357.84,12,-2.56,,,91.00,56.24,0,0,98.90,,,0
12/23/08 20:45,357.86,12,-1.96,,,91.00,39.08,0,0,98.80,,,0
12/23/08 21:15,357.89,12,-1.59,,,91.50,16.33,0,0,98.90,,,0
12/23/08 21:45,357.91,12,-1.28,,,92.40,6.62,0,0,98.80,,,0
12/23/08 22:15,357.93,12,-1.15,,,93.10,2.03,0,0,98.80,,,0
12/23/08 22:45,357.95,12,-0.98,,,93.30,0.11,0,0,98.80,,,0
12/23/08 23:15,357.97,12,-0.67,,,93.70,0.08,0,0,98.80,,,0
12/23/08 23:45,357.99,12,-0.33,,,94.10,0.10,0,0,98.70,,,0
12/24/08 0:15,358.01,12,-0.30,,,94.40,0.15,0,0,98.70,,,0
12/24/08 0:45,358.03,12,-0.20,,,95.00,0.12,0,0,98.70,,,0
12/24/08 1:15,358.05,12,-0.10,,,95.40,0.13,0,0,98.70,,,0
12/24/08 1:45,358.07,12,-0.06,,,95.60,0.15,0,0,98.60,,,0
12/24/08 2:15,358.09,12,0.01,,,95.70,-0.06,0,0,98.60,,,0
12/24/08 2:45,358.11,12,0.01,,,95.80,0.15,0,0,98.60,,,0
12/24/08 3:15,358.14,12,0.01,,,95.90,0.10,0,0,98.60,,,0
12/24/08 3:45,358.16,12,0.11,,,96.00,-0.01,0,0,98.60,,,0
12/24/08 4:15,358.18,12,0.24,,,96.10,0.13,0,0,98.50,,,0
12/24/08 4:45,358.20,12,0.24,,,96.00,0.15,0,0,98.50,,,0
12/24/08 5:15,358.22,12,0.31,,,96.00,0.11,0,0,98.50,,,0
12/24/08 5:45,358.24,12,0.52,,,95.80,0.17,0,0,98.40,,,0
12/24/08 6:15,358.26,12,0.65,,,95.50,0.13,0,0,98.40,,,0
12/24/08 6:45,358.28,12,0.72,,,95.40,0.10,0,0,98.40,,,0
12/24/08 7:15,358.30,12,0.79,,,95.80,0.14,0,0,98.40,,,0
12/24/08 7:45,358.32,12,0.99,,,96.30,0.06,0,0,98.40,,,0
12/24/08 8:15,358.34,12,1.33,4.06,178.20,96.30,0.09,0,0,98.30,0.00,685.07,0
12/24/08 8:45,358.36,12,1.70,3.63,181.19,96.50,0.06,0,0,98.30,0.00,158.40,0
12/24/08 9:15,358.39,12,1.84,3.86,179.27,96.50,0.05,0,0,98.30,0.00,184.01,0
12/24/08 9:45,358.41,12,1.90,3.39,180.49,96.60,0.14,0,0,98.20,0.00,281.68,0
12/24/08 10:15,358.43,12,1.97,3.44,179.09,96.80,0.02,0,0,98.20,0.00,505.99,0
12/24/08 10:45,358.45,12,2.04,3.28,178.08,97.00,0.02,0,0,98.10,0.00,241.91,0
12/24/08 11:15,358.47,12,2.17,3.14,164.61,97.20,0.05,0,0,98.10,0.00,765.42,0
12/24/08 11:45,358.49,12,2.34,3.22,166.70,97.40,0.03,0,0,98.00,0.00,85.73,0
12/24/08 12:15,358.51,12,2.37,2.58,175.01,97.50,0.05,0,0,98.10,-0.00,0.00,0
12/24/08 12:45,358.53,12,2.44,2.33,155.63,97.70,0.09,0,0,98.00,0.00,641.10,0
12/24/08 13:15,358.55,12,2.54,,,97.80,0.95,0,0,97.90,,,0
12/24/08 13:45,358.57,12,2.57,2.07,150.12,97.90,12.46,0,0,97.90,0.00,345.25,0
12/24/08 14:15,358.59,12,2.50,2.00,138.90,98.10,17.22,0,0,97.80,,,0
12/24/08 14:45,358.61,12,2.81,2.14,145.64,98.10,14.02,0,0,97.70,,,0
12/24/08 15:15,358.64,12,3.69,2.20,169.49,97.90,16.78,0,0,97.70,0.00,401.71,0
12/24/08 15:45,358.66,12,3.89,,,97.80,31.84,0,0,97.70,,,0
12/24/08 16:15,358.68,12,4.71,3.85,214.97,98.00,28.24,0,0,97.70,0.00,652.23,0
12/24/08 16:45,358.70,12,5.42,5.26,242.29,98.00,47.02,0,0,97.70,-0.00,0.00,0
12/24/08 17:15,358.72,12,4.78,4.77,227.59,97.50,45.21,0,0,97.70,-0.00,0.00,0
12/24/08 17:45,358.74,12,4.84,3.87,243.62,95.10,111.80,0,0,97.70,-0.00,0.00,0
12/24/08 18:15,358.76,12,4.88,4.83,241.16,93.10,109.00,0,0,97.70,-0.00,0.00,0
12/24/08 18:45,358.78,12,4.61,7.39,246.27,90.70,29.73,0,0,97.70,-0.00,0.00,0
12/24/08 19:15,358.80,12,3.32,8.08,251.14,92.40,41.14,0,0,97.80,-0.00,0.00,0
12/24/08 19:45,358.82,12,2.40,8.55,255.12,89.30,34.58,0,0,97.90,-0.00,0.00,0
12/24/08 20:15,358.84,12,1.66,6.42,261.09,87.00,73.28,0,0,98.00,-0.00,0.00,0
12/24/08 20:45,358.86,12,0.95,8.98,253.23,88.00,189.20,0,0,98.10,-0.00,0.00,0
12/24/08 21:15,358.89,12,-0.03,7.41,255.01,84.70,92.50,0,0,98.20,-0.00,0.00,0
12/24/08 21:45,358.91,12,-1.11,7.52,257.92,82.50,29.00,0,0,98.40,-0.00,0.00,0
12/24/08 22:15,358.93,12,-2.10,7.82,254.85,82.10,5.97,0,0,98.50,-0.00,0.00,0
12/24/08 22:45,358.95,12,-2.76,,,83.30,0.27,0,0,98.60,,,0
12/24/08 23:15,358.97,12,-3.68,7.26,255.95,79.94,-0.01,0,0,98.70,-0.00,0.00,0
12/24/08 23:45,358.99,12,-4.46,7.51,259.18,76.51,-0.01,0,0,98.80,-0.00,0.00,0
12/25/08 0:15,359.01,12,-4.97,6.97,261.67,76.48,0.02,0,0,98.90,-0.00,0.00,0
12/25/08 0:45,359.03,12,-5.17,7.41,257.15,76.66,0.05,0,0,99.00,-0.00,0.00,0
12/25/08 1:15,359.05,12,-6.02,,,76.80,0.01,0,0,99.10,,,0
12/25/08 1:45,359.07,12,-7.34,7.18,266.56,73.45,0.14,0,0,99.20,-0.00,0.00,0
12/25/08 2:15,359.09,12,-7.88,7.29,265.52,72.33,0.06,0,0,99.30,-0.00,0.00,0
12/25/08 2:45,359.11,12,-8.72,6.80,268.74,69.62,0.00,0,0,99.40,-0.00,0.00,0
12/25/08 3:15,359.14,12,-9.29,6.24,271.10,73.27,-0.01,0,0,99.40,-0.00,0.00,0
12/25/08 3:45,359.16,12,-9.50,5.56,269.54,73.00,0.00,0,0,99.50,-0.00,0.00,0
12/25/08 4:15,359.18,12,-9.84,5.61,266.71,74.63,0.00,0,0,99.50,-0.00,0.00,0
12/25/08 4:45,359.20,12,-10.10,5.07,264.63,76.06,0.00,0,0,99.60,-0.00,0.00,0
12/25/08 5:15,359.22,12,-10.41,4.41,263.84,75.73,0.00,0,0,99.60,-0.00,0.00,0
12/25/08 5:45,359.24,12,-10.68,3.79,270.30,78.28,0.00,0,0,99.60,-0.00,0.00,0
12/25/08 6:15,359.26,12,-10.95,3.55,266.50,77.23,0.00,0,0,99.70,-0.00,0.00,0
12/25/08 6:45,359.28,12,-11.19,3.22,264.94,79.68,0.00,0,0,99.60,-0.00,0.00,0
12/25/08 7:15,359.30,12,-11.53,3.54,267.67,77.61,0.00,0,0,99.70,-0.00,0.00,0
12/25/08 7:45,359.32,12,-11.59,3.85,258.13,78.08,0.00,0,0,99.80,-0.00,0.00,0
12/25/08 8:15,359.34,12,-11.56,,,78.25,0.00,0,0,99.90,,,0
12/25/08 8:45,359.36,12,-11.73,4.02,258.70,79.99,0.00,0,0,100.00,-0.00,0.00,0
12/25/08 9:15,359.39,12,-12.04,4.08,263.27,79.27,0.00,0,0,100.00,-0.00,0.00,0
12/25/08 9:45,359.41,12,-12.24,3.08,264.94,79.41,0.00,0,0,100.00,-0.00,0.00,0
12/25/08 10:15,359.43,12,-12.38,2.98,277.96,80.30,0.00,0,0,100.00,-0.00,0.00,0
12/25/08 10:45,359.45,12,-12.54,,,81.10,0.00,0,0,100.10,,,0
12/25/08 11:15,359.47,12,-12.54,2.34,269.21,81.40,0.00,0,0,100.10,-0.00,0.00,0
12/25/08 11:45,359.49,12,-12.71,1.95,269.02,81.80,0.00,0,0,100.10,-0.00,0.00,0
12/25/08 12:15,359.51,12,-12.85,1.37,300.52,81.80,0.00,0,0,100.10,,,0
12/25/08 12:45,359.53,12,-12.88,1.03,283.03,81.60,0.00,0,0,100.10,,,0
12/25/08 13:15,359.55,12,-12.81,,,82.50,8.05,0,0,100.20,,,0
12/25/08 13:45,359.57,12,-12.54,1.58,243.80,80.30,42.70,0,0,100.30,,,0
12/25/08 14:15,359.59,12,-12.00,1.70,247.55,79.41,128.60,0,0,100.30,-0.00,0.00,0
12/25/08 14:45,359.61,12,-11.63,1.76,231.06,77.71,195.00,0,0,100.30,-0.00,0.00,0
12/25/08 15:15,359.64,12,-10.82,1.28,221.99,74.02,264.30,0,0,100.30,,,0
12/25/08 15:45,359.66,12,-10.15,1.08,195.99,71.52,324.90,0,0,100.30,0.00,70.69,0
12/25/08 16:15,359.68,12,-9.58,1.25,195.15,70.49,287.70,0,0,100.40,,,0
12/25/08 16:45,359.70,12,-8.49,1.27,198.99,67.36,408.10,0,0,100.30,,,0
12/25/08 17:15,359.72,12,-8.02,1.46,157.18,67.41,412.10,0,0,100.30,0.00,642.15,0
12/25/08 17:45,359.74,12,-7.11,,,65.07,431.80,0,0,100.30,,,0
12/25/08 18:15,359.76,12,-7.31,1.19,257.75,64.56,431.00,0,0,100.30,0.00,499.65,0
12/25/08 18:45,359.78,12,-5.86,0.38,356.05,62.89,349.50,0,0,100.20,-0.00,0.00,0
12/25/08 19:15,359.80,12,-5.76,0.07,328.94,61.55,371.40,0,0,100.20,,,0
12/25/08 19:45,359.82,12,-5.52,0.68,125.69,60.60,327.70,0,0,100.10,,,0
12/25/08 20:15,359.84,12,-5.05,,,59.42,272.90,0,0,100.10,,,0
12/25/08 20:45,359.86,12,-5.32,1.58,133.36,63.52,202.20,0,0,100.10,0.00,598.96,0
12/25/08 21:15,359.89,12,-5.51,0.64,142.86,64.36,76.99,0,0,100.20,,,0
12/25/08 21:45,359.91,12,-5.45,1.41,153.52,66.73,34.15,0,0,100.20,-0.00,0.00,0
12/25/08 22:15,359.93,12,-5.47,2.48,140.89,68.85,9.56,0,0,100.10,0.00,176.64,0
12/25/08 22:45,359.95,12,-5.57,,,75.58,0.01,0,0,100.10,,,0
12/25/08 23:15,359.97,12,-5.60,2.45,132.44,76.03,-0.01,0,0,100.00,0.00,217.04,0
12/25/08 23:45,359.99,12,-5.47,2.06,124.34,76.33,0.02,0,0,100.10,0.00,234.80,0
12/26/08 0:15,360.01,12,-5.43,2.13,103.96,77.01,0.02,0,0,100.00,-0.00,0.00,0
12/26/08 0:45,360.03,12,-5.30,2.16,102.33,77.44,0.00,0,0,100.00,0.00,55.72,0
12/26/08 1:15,360.05,12,-5.06,,,76.83,0.03,0,0,99.90,,,0
12/26/08 1:45,360.07,12,-4.83,3.06,102.06,76.25,0.01,0,0,99.90,0.00,61.32,0
12/26/08 2:15,360.09,12,-4.53,2.11,116.78,75.26,0.02,0,0,99.90,0.00,240.38,0
12/26/08 2:45,360.11,12,-4.39,2.76,113.19,75.15,0.06,0,0,99.80,0.00,11.88,0
12/26/08 3:15,360.14,12,-4.09,2.88,124.59,76.41,0.02,0,0,99.80,0.00,188.01,0
12/26/08 3:45,360.16,12,-3.95,2.79,126.66,77.29,-0.02,0,0,99.80,0.00,267.17,0
12/26/08 4:15,360.18,12,-3.78,3.58,127.59,78.24,0.00,0,0,99.70,0.00,303.05,0
12/26/08 4:45,360.20,12,-3.41,3.65,132.99,78.11,-0.02,0,0,99.70,0.00,264.11,0
12/26/08 5:15,360.22,12,-3.20,3.38,131.10,77.56,0.07,0,0,99.60,0.00,298.51,0
12/26/08 5:45,360.24,12,-3.00,3.56,132.35,76.24,0.01,0,0,99.50,0.00,497.85,0
12/26/08 6:15,360.26,12,-2.80,3.21,129.19,74.75,0.05,0,0,99.50,0.00,277.56,0
12/26/08 6:45,360.28,12,-2.63,3.21,128.45,74.58,0.03,0,0,99.40,0.00,278.85,0
12/26/08 7:15,360.30,12,-2.53,4.20,133.22,73.93,0.02,0,0,99.40,0.00,481.38,0
12/26/08 7:45,360.32,12,-2.22,2.91,129.50,72.74,-0.06,0,0,99.40,0.00,232.29,0
12/26/08 8:15,360.34,12,-1.98,,,73.83,-0.06,0,0,99.50,,,0
12/26/08 8:45,360.36,12,-1.89,4.14,135.57,78.91,-0.01,0,0,99.40,0.00,661.50,0
12/26/08 9:15,360.39,12,-1.71,2.41,155.09,76.13,0.02,0,0,99.40,0.00,114.68,0
12/26/08 9:45,360.41,12,-1.92,2.55,108.90,79.09,0.06,0,0,99.30,0.00,24.26,0
12/26/08 10:15,360.43,12,-1.68,3.24,121.38,79.05,0.02,0,0,99.20,0.00,288.35,0
12/26/08 10:45,360.45,12,-1.45,,,78.74,0.04,0,0,99.10,,,0
12/26/08 11:15,360.47,12,-1.08,3.70,128.29,78.70,-0.04,0,0,99.00,0.00,205.65,0
12/26/08 11:45,360.49,12,-0.71,1.98,103.79,77.40,-0.08,0,0,99.00,,,0
12/26/08 12:15,360.51,12,-0.27,3.54,97.26,75.20,0.00,0,0,99.00,-0.00,0.00,0
12/26/08 12:45,360.53,12,0.11,2.58,105.32,78.66,0.00,0,0,99.00,-0.00,0.00,0
12/26/08 13:15,360.55,12,0.11,2.96,107.44,83.10,1.09,0,0,99.00,0.00,116.61,0
12/26/08 13:45,360.57,12,0.48,3.13,109.47,80.80,7.46,0,0,98.90,0.00,89.06,0
12/26/08 14:15,360.59,12,0.11,2.76,140.34,89.10,15.35,0,0,99.00,0.00,332.23,0
12/26/08 14:45,360.61,12,0.18,1.86,127.23,88.70,23.45,0,0,99.00,0.00,130.21,0
12/26/08 15:15,360.64,12,0.28,,,90.50,29.98,0,0,99.00,,,0
12/26/08 15:45,360.66,12,0.52,3.11,139.66,90.20,53.17,0,0,99.00,0.00,115.43,0
12/26/08 16:15,360.68,12,0.65,3.02,140.16,92.70,61.05,0,0,99.00,0.00,183.03,0
12/26/08 16:45,360.70,12,0.89,3.19,150.38,94.10,82.50,0,0,99.00,0.00,235.93,0
12/26/08 17:15,360.72,12,1.53,2.67,163.69,94.40,84.00,0,0,98.90,0.00,414.41,0
12/26/08 17:45,360.74,12,1.93,,,95.00,62.78,0,0,98.90,,,0
12/26/08 18:15,360.76,12,2.10,2.64,166.35,95.70,54.33,0,0,98.80,0.00,283.52,0
12/26/08 18:45,360.78,12,2.30,2.79,168.71,96.50,55.14,0,0,98.80,0.00,164.35,0
12/26/08 19:15,360.80,12,2.67,2.96,171.12,97.10,55.93,0,0,98.80,0.00,33.87,0
12/26/08 19:45,360.82,12,2.91,3.02,168.13,97.30,41.60,0,0,98.80,0.00,67.84,0
12/26/08 20:15,360.84,12,3.22,,,97.50,22.76,0,0,98.70,,,0
12/26/08 20:45,360.86,12,3.45,2.65,157.02,97.60,22.40,0,0,98.70,0.00,319.35,0
12/26/08 21:15,360.89,12,3.05,2.23,143.54,97.80,12.05,0,0,98.70,0.00,101.78,0
12/26/08 21:45,360.91,12,2.91,2.24,140.67,97.90,2.37,0,0,98.70,0.00,482.34,0
12/26/08 22:15,360.93,12,2.84,2.45,141.62,98.10,1.53,0,0,98.70,0.00,468.54,0
12/26/08 22:45,360.95,12,3.05,,,98.00,0.04,0,0,98.70,,,0
12/26/08 23:15,360.97,12,3.39,1.95,139.44,98.10,0.00,0,0,98.70,0.00,234.50,0
12/26/08 23:45,360.99,12,3.76,2.31,149.06,98.10,0.00,0,0,98.70,0.00,345.87,0
12/27/08 0:15,361.01,12,4.74,2.61,149.89,97.90,0.00,0,0,98.60,0.00,181.83,0
12/27/08 0:45,361.03,12,6.17,2.82,156.12,98.10,0.00,0,0,98.70,,,0
12/27/08 1:15,361.05,12,7.79,2.81,186.30,98.20,0.00,0,0,98.70,,,0
12/27/08 1:45,361.07,12,9.41,3.41,186.57,98.40,0.00,0,0,98.60,,,0
12/27/08 2:15,361.09,12,10.12,4.00,183.80,98.40,0.00,0,0,98.60,,,0
12/27/08 2:45,361.11,12,10.46,4.30,181.72,98.40,0.00,0,0,98.60,0.00,812.96,0
12/27/08 3:15,361.14,12,10.93,,,98.50,0.00,0,0,98.60,,,0
12/27/08 3:45,361.16,12,11.44,4.37,183.02,98.40,0.00,0,0,98.60,0.00,775.28,0
12/27/08 4:15,361.18,12,11.54,4.32,183.81,98.60,0.00,0,0,98.60,0.00,554.26,0
